shipment_id,warehouse_id,region_id,carrier_id,shipment_cost,delivery_status,is_fragile,shipment_date,delivery_date,package_weight_kg,declared_value_inr,payment_type,priority_level,created_ts,delivery_days
L9877,W02,R04,C08,614.17,Delivered,Y,2025-12-26,2025-12-29,13.3,7823,Prepaid,Express,2025-12-26 06:13:00,
L7131,W40,R03,C07,579.21,Delivered,Y,2025-12-26,2025-12-31,11.99,13317,Prepaid,Express,2025-12-26 06:15:00,
L8731,W16,R02,C04,915.65,Delivered,Y,2025-12-26,2025-12-31,7.52,28615,COD,Express,2025-12-26 06:22:00,
L7550,W18,R07,C03,632.42,Delivered,Y,2025-12-26,2025-12-30,9.98,5957,Prepaid,Standard,2025-12-26 06:26:00,
L7897,W02,R04,C02,744.47,Delivered,N,2025-12-26,2025-12-31,13.67,29171,COD,Standard,2025-12-26 06:50:00,
L8626,W28,R05,C03,465.78,Delayed,N,2025-12-26,2026-01-03,17.3,3869,COD,Standard,2025-12-26 07:07:00,
L8359,W25,R04,C01,1154.69,Delayed,N,2025-12-26,2025-12-31,11.24,5785,Prepaid,Standard,2025-12-26 07:10:00,
L8235,W18,R07,C11,1037.78,Delayed,Y,2025-12-26,2026-01-07,10.13,17554,Prepaid,Standard,2025-12-26 07:44:00,
L8017,W11,R07,C08,822.22,Delivered,N,2025-12-26,2025-12-26,21.96,19645,COD,Standard,2025-12-26 08:04:00,
L8938,W08,R05,C07,5362.48,Delayed,N,2025-12-26,2026-01-06,1.14,25952,Prepaid,Standard,2025-12-26 08:52:00,
L9676,W06,R08,C10,0.0,Delivered,N,2025-12-26,2025-12-30,9.33,11910,Prepaid,Standard,2025-12-26 08:55:00,
L7599,W28,R05,C10,461.36,Delivered,N,2025-12-26,2025-12-26,15.54,8579,COD,Standard,2025-12-26 09:00:00,
L7229,W34,R04,C02,471.74,Delivered,N,2025-12-26,2025-12-27,18.98,17385,Prepaid,Express,2025-12-26 09:02:00,
L9282,W32,R03,C04,561.24,Delivered,N,2025-12-26,2025-12-30,19.31,16378,Prepaid,Standard,2025-12-26 09:15:00,
L7067,W09,R02,C03,346.01,Delivered,N,2025-12-26,2025-12-29,15.78,11409,Prepaid,Express,2025-12-26 09:36:00,
L9252,W04,R07,C05,1027.93,Delivered,Y,2025-12-26,2025-12-28,13.27,30013,Prepaid,Standard,2025-12-26 09:47:00,
L8978,W31,R07,C04,575.64,Delayed,Y,2025-12-26,2026-01-02,12.47,9919,COD,Standard,2025-12-26 10:06:00,
L8171,W16,R02,C02,461.31,Delivered,N,2025-12-26,2025-12-30,11.96,21658,COD,Standard,2025-12-26 10:07:00,
L9560,W40,R03,C07,-1.0,Delayed,Y,2025-12-26,2026-01-01,8.08,13876,Prepaid,Express,2025-12-26 10:07:00,
L8322,W02,R04,C10,731.42,Delivered,Y,2025-12-26,2025-12-28,10.71,14633,COD,Standard,2025-12-26 10:26:00,
L8968,W38,R06,C05,2258.03,Delivered,Y,2025-12-26,2025-12-27,19.68,12756,COD,Standard,2025-12-26 10:31:00,
L9926,W25,R04,C06,-1.0,Delivered,Y,2025-12-26,2025-12-30,5.86,16231,Prepaid,Express,2025-12-26 10:44:00,
L7438,W08,R05,C04,699.67,Delivered,N,2025-12-26,2025-12-29,6.44,14139,Prepaid,Express,2025-12-26 10:52:00,
L7812,W27,R05,C07,417.75,Delivered,Y,2025-12-26,2026-01-02,1.36,16047,Prepaid,Standard,2025-12-26 11:04:00,
L8633,W36,R06,C08,734.92,Delivered,N,2025-12-26,2025-12-29,11.5,7072,COD,Standard,2025-12-26 11:29:00,
L7352,W31,R07,C08,847.32,Delivered,Y,2025-12-26,2025-12-27,2.46,16375,Prepaid,Standard,2025-12-26 12:10:00,
L7867,W22,R01,C05,1025.82,Delivered,N,2025-12-26,2025-12-30,17.35,24915,Prepaid,Standard,2025-12-26 12:33:00,
L8868,W13,R08,C04,799.34,Delivered,N,2025-12-26,2025-12-30,20.09,13804,Prepaid,Standard,2025-12-26 12:34:00,
L7493,W31,R07,C03,793.99,Delivered,Y,2025-12-26,2025-12-31,9.78,27556,Prepaid,Standard,2025-12-26 12:43:00,
L8330,W26,R04,C02,903.39,Delivered,Y,2025-12-26,2025-12-27,10.81,17545,COD,Express,2025-12-26 13:52:00,
L7652,W09,R02,C07,565.97,Delayed,N,2025-12-26,2026-01-04,8.45,31070,COD,Standard,2025-12-26 14:01:00,
L9821,W17,R08,C07,668.87,Delivered,N,2025-12-26,2026-01-02,11.47,16950,Prepaid,Standard,2025-12-26 14:06:00,
L9689,W28,R05,C07,374.15,Delivered,Y,2025-12-26,2025-12-23,11.09,28906,Prepaid,Standard,2025-12-26 14:21:00,
L9596,W22,R01,C10,586.39,Delayed,N,2025-12-26,2025-12-31,18.21,19070,Prepaid,Standard,2025-12-26 14:48:00,
L8666,W17,R08,C04,596.99,Delayed,N,2025-12-26,2026-01-03,9.15,20920,Prepaid,Standard,2025-12-26 14:59:00,
L7638,W33,R08,C06,1136.02,Delayed,N,2025-12-26,2025-12-31,20.93,20785,COD,Express,2025-12-26 15:07:00,
L7856,W26,R04,C14,666.46,Delivered,N,2025-12-26,2025-12-28,9.05,7285,Prepaid,Standard,2025-12-26 15:14:00,
L8476,W10,R03,C03,530.87,Delivered,N,2025-12-26,2025-12-29,16.02,21100,COD,Express,2025-12-26 15:17:00,
L9764,W27,R05,C09,965.73,Delivered,Y,2025-12-26,2025-12-29,10.08,500,COD,Standard,2025-12-26 15:22:00,
L7733,W27,R05,C09,285.09,Delivered,N,2025-12-26,2025-12-28,6.42,13166,Prepaid,Express,2025-12-26 15:33:00,
L9227,W07,R04,C01,1587.74,Delivered,N,2025-12-26,2025-12-26,12.83,18100,Prepaid,Standard,2025-12-26 15:57:00,
L8429,W17,R08,C06,1294.2,Delivered,N,2025-12-26,2025-12-28,2.89,21770,Prepaid,Standard,2025-12-26 16:17:00,
L7914,W18,R07,C06,1504.93,Delivered,N,2025-12-26,2025-12-27,7.95,13346,Prepaid,Standard,2025-12-26 16:24:00,
L8806,W10,R03,C04,772.09,Delivered,N,2025-12-26,2026-01-01,13.62,31440,Prepaid,Standard,2025-12-26 16:38:00,
L8062,W38,R06,C08,788.32,Delivered,Y,2025-12-26,2025-12-30,16.94,15712,Prepaid,Standard,2025-12-26 16:49:00,
L9391,W01,R01,C04,699.55,Delivered,Y,2025-12-26,2025-12-28,22.58,18524,Prepaid,Standard,2025-12-26 16:50:00,
L7786,W06,R08,C02,756.05,Delivered,N,2025-12-26,2025-12-31,17.61,16374,Prepaid,Standard,2025-12-26 16:53:00,
L9147,W07,R04,C07,709.22,Delivered,Y,2025-12-26,2025-12-31,10.4,8152,Prepaid,Standard,2025-12-26 16:53:00,
L7863,W15,R07,,1001.2,Delivered,Y,2025-12-26,2025-12-30,12.37,17341,COD,Standard,2025-12-26 16:56:00,
L8920,W22,R01,C08,830.03,Delivered,Y,2025-12-26,2025-12-30,14.02,16877,Prepaid,Express,2025-12-26 17:06:00,
L7920,W16,R02,C02,828.02,Delivered,Y,2025-12-26,2025-12-28,14.22,4910,COD,Standard,2025-12-26 17:18:00,
L8050,W34,R04,C08,664.6,Delivered,N,2025-12-26,2026-01-01,13.11,23707,Prepaid,Standard,2025-12-26 17:35:00,
L9221,W11,R07,C10,469.38,Delivered,N,2025-12-26,2025-12-27,3.56,6541,Credit,Express,2025-12-26 18:28:00,
L9410,W37,R08,C03,793.65,Delayed,Y,2025-12-26,2026-01-02,9.52,13288,COD,Standard,2025-12-26 18:36:00,
L8117,W02,R04,C01,1060.57,Delivered,Y,2025-12-26,2025-12-26,12.65,13721,Prepaid,Express,2025-12-26 18:51:00,
L9209,W17,R08,C01,860.42,Delivered,N,2025-12-26,2025-12-29,20.63,22237,Prepaid,Standard,2025-12-26 18:52:00,
L7896,W21,R07,C03,845.79,Delivered,Y,2025-12-26,2025-12-30,4.99,27474,COD,Standard,2025-12-26 19:04:00,
L8291,W40,R03,C07,733.33,Delivered,Y,2025-12-26,2026-01-03,12.17,500,COD,Standard,2025-12-26 19:07:00,
L7413,W38,R06,C02,595.91,Failed,Y,2025-12-26,,10.13,3821,COD,Standard,2025-12-26 19:46:00,
L8270,W14,R08,C11,-1.0,Delivered,Y,2025-12-26,2025-12-25,1.01,11449,Prepaid,Standard,2025-12-26 20:13:00,
L8654,W07,R04,C03,698.83,Delayed,N,2025-12-26,2026-01-03,3.55,15398,Prepaid,Express,2025-12-26 20:38:00,
L9443,W39,R06,C04,536.99,Delivered,N,2025-12-26,2025-12-31,9.19,9595,Prepaid,Standard,2025-12-26 21:05:00,
L8084,W04,R07,C02,569.34,Delivered,N,2025-12-26,2025-12-28,19.1,3851,Prepaid,Standard,2025-12-26 21:40:00,
L9089,W31,R07,C06,814.23,Delivered,N,2025-12-26,2025-12-26,11.23,12524,Credit,Standard,2025-12-26 21:43:00,
L9425,W10,R03,C01,2053.34,Delivered,Y,2025-12-26,2025-12-27,8.66,10864,Prepaid,Standard,2025-12-26 21:44:00,
L7928,W13,R08,C02,522.93,Delivered,Y,2025-12-26,2025-12-30,12.54,9781,Credit,Express,2025-12-26 21:51:00,
L8080,W25,R04,C03,-1.0,Delivered,N,2025-12-26,2025-12-31,7.18,23501,Prepaid,Express,2025-12-26 21:55:00,
L8427,W06,R08,C01,1773.81,Delayed,N,2025-12-26,2026-01-01,5.59,12979,Prepaid,Standard,2025-12-26 22:09:00,
L7381,W23,R03,C10,1090.91,Delivered,Y,2025-12-26,2025-12-28,10.12,16810,COD,Express,2025-12-26 22:16:00,
L9371,W14,R08,C13,576.58,Delivered,N,2025-12-26,2026-01-01,14.24,16659,Prepaid,Standard,2025-12-26 22:21:00,
L7197,W20,R04,C13,543.69,Delivered,N,2025-12-26,2025-12-29,25.12,13705,Prepaid,Standard,2025-12-26 22:27:00,
L7359,W27,R05,C05,1141.78,Delayed,N,2025-12-26,2025-12-28,6.08,24272,Prepaid,Standard,2025-12-26 22:30:00,
L8505,W34,R04,C07,635.35,Delivered,N,2025-12-26,2026-01-02,10.31,26936,Credit,Standard,2025-12-26 22:48:00,
L9639,W37,R08,C10,659.73,Delivered,N,2025-12-26,2025-12-28,9.83,7180,COD,Standard,2025-12-26 22:48:00,
L9328,W11,R07,C10,679.08,Delayed,N,2025-12-26,2025-12-31,16.63,5101,Prepaid,Standard,2025-12-26 22:54:00,
L8420,W11,R07,C06,1405.92,Delivered,N,2025-12-26,2025-12-28,24.77,6884,COD,Express,2025-12-26 22:56:00,
L10000,W19,R04,C05,1133.7,Delayed,N,2025-12-26,2026-01-02,11.81,8176,COD,Standard,2025-12-26 22:58:00,
L9442,W26,R04,C04,789.35,Delivered,N,2025-12-26,2025-12-27,0.2,500,Prepaid,Standard,2025-12-26 23:04:00,
L7895,W32,R03,C08,562.54,Delayed,N,2025-12-26,2025-12-31,8.85,24198,Prepaid,Standard,2025-12-26 23:09:00,
L9617,W05,R05,C12,1712.6,Delivered,N,2025-12-26,2025-12-26,12.36,9057,COD,Standard,2025-12-26 23:12:00,
L7626,W29,R08,C03,587.07,Delivered,N,2025-12-26,2025-12-28,12.13,18344,Prepaid,Standard,2025-12-26 23:13:00,
L8923,W11,R07,C02,535.11,Delivered,N,2025-12-26,2025-12-27,15.21,28581,Prepaid,Standard,2025-12-26 23:30:00,
L8739,W02,R04,C02,572.39,Delivered,N,2025-12-26,2025-12-31,7.4,12146,Prepaid,Standard,2025-12-26 23:50:00,
L9960,W19,R04,,481.25,Delivered,N,2025-12-26,2025-12-27,0.2,500,Prepaid,Standard,2025-12-26 23:52:00,
L8189,W29,R08,C04,769.51,Delayed,N,2025-12-26,2026-01-01,12.88,21040,COD,Express,2025-12-26 23:56:00,
L8094,W11,R07,C05,1367.67,Delayed,Y,2025-12-27,2026-01-03,17.78,13337,COD,Express,2025-12-27 00:07:00,
L8997,W13,R08,C08,1029.79,Delivered,Y,2025-12-27,2025-12-29,17.76,18407,Prepaid,Standard,2025-12-27 00:13:00,
L7582,W18,R07,C03,,Delivered,N,2025-12-27,2025-12-29,9.73,12427,COD,Standard,2025-12-27 00:31:00,
L8428,W23,R03,C15,1283.59,Delayed,N,2025-12-27,2025-12-27,13.54,14367,COD,Standard,2025-12-27 00:34:00,
L8713,W34,R04,C05,1641.42,Delivered,Y,2025-12-27,2025-12-29,12.99,500,Prepaid,Standard,2025-12-27 00:43:00,
L9471,W25,R04,C14,284.69,Delayed,N,2025-12-27,2026-01-03,15.98,40808,COD,Standard,2025-12-27 00:45:00,
L7674,W01,R01,C04,712.24,Delivered,N,2025-12-27,2026-01-02,2.75,10850,COD,Standard,2025-12-27 00:58:00,
L7274,W09,R02,C05,-50.0,Delivered,N,2025-12-27,2025-12-31,1.08,1833,Credit,Standard,2025-12-27 01:42:00,
L9241,W24,R04,C13,527.51,Delivered,N,2025-12-27,2025-12-29,21.28,21123,COD,Express,2025-12-27 01:43:00,
L8648,W18,R07,C13,741.38,Delayed,Y,2025-12-27,2026-01-02,9.12,10010,Prepaid,Express,2025-12-27 02:05:00,
L8402,W12,R04,C05,1107.45,Delayed,N,2025-12-27,2026-01-01,18.96,10995,Prepaid,Express,2025-12-27 02:31:00,
L9222,W30,R04,C08,703.92,Delayed,N,2025-12-27,2026-01-03,13.79,28697,Prepaid,Express,2025-12-27 02:41:00,
L9890,W11,R07,C01,1751.28,Delivered,Y,2025-12-27,2025-12-28,24.87,7839,Prepaid,Standard,2025-12-27 03:23:00,
L9896,W10,R03,C10,441.96,Delivered,N,2025-12-27,2025-12-28,8.09,14887,COD,Standard,2025-12-27 03:59:00,
L7262,W26,R04,C01,1567.16,Delivered,N,2025-12-27,2025-12-27,2.34,3162,COD,Standard,2025-12-27 04:05:00,
L9588,W37,R08,C01,1965.55,Delayed,Y,2025-12-27,2026-01-03,12.73,19676,Credit,Express,2025-12-27 04:33:00,
L8585,W30,R04,C10,712.91,Delivered,N,2025-12-27,2025-12-27,19.79,9357,COD,Standard,2025-12-27 04:36:00,
L7128,W36,R06,C13,976.12,Delivered,Y,2025-12-27,2025-12-30,17.0,13249,Credit,Standard,2025-12-27 04:37:00,
L8812,W07,R04,C03,546.99,Delivered,Y,2025-12-27,2025-12-29,3.92,12438,COD,Standard,2025-12-27 04:49:00,
L9567,W35,R01,C04,554.07,Delivered,N,2025-12-27,2026-01-02,12.58,7544,Prepaid,Standard,2025-12-27 05:25:00,
L9932,W09,R02,C05,1707.38,Delivered,Y,2025-12-27,2025-12-29,15.37,19692,Prepaid,Standard,2025-12-27 05:25:00,
L7145,W27,R05,C01,762.97,Delivered,Y,2025-12-27,2025-12-27,9.41,8577,Prepaid,Standard,2025-12-27 05:40:00,
L7971,W28,R05,C13,647.11,Delayed,N,2025-12-27,2026-01-05,8.85,7445,Credit,Express,2025-12-27 05:44:00,
L7349,W36,R06,C03,666.93,Delivered,Y,2025-12-27,2025-12-31,13.43,26474,Credit,Standard,2025-12-27 06:06:00,
L8154,W23,R03,C10,682.74,Delayed,N,2025-12-27,2026-01-01,8.6,12410,Prepaid,Standard,2025-12-27 06:08:00,
L9010,W37,R08,C07,500.58,Delivered,N,2025-12-27,2026-01-04,6.11,5949,Prepaid,Standard,2025-12-27 06:29:00,
L9160,W35,R01,C04,638.02,Delivered,Y,2025-12-27,2025-12-30,2.61,13234,Prepaid,Express,2025-12-27 06:41:00,
L9268,W20,R04,C10,989.09,Delivered,Y,2025-12-27,2025-12-28,16.74,9109,Prepaid,Express,2025-12-27 06:51:00,
L8912,W01,R01,C05,1254.45,Delivered,N,2025-12-27,2025-12-28,15.2,10621,Credit,Express,2025-12-27 07:03:00,
L9526,W17,R08,C05,1306.29,Delayed,N,2025-12-27,2025-12-30,11.87,15859,Prepaid,Standard,2025-12-27 07:05:00,
L8663,W03,R05,C02,761.7,Delivered,N,2025-12-27,2025-12-30,4.04,7203,COD,Standard,2025-12-27 07:06:00,
L7984,W29,R08,C08,788.04,Delivered,Y,2025-12-27,2025-12-31,23.75,15812,COD,Standard,2025-12-27 07:36:00,
L8483,W36,R06,C02,726.21,Delivered,N,2025-12-27,2025-12-31,24.87,10196,COD,Standard,2025-12-27 07:44:00,
L9649,W27,R05,C13,624.76,Delivered,N,2025-12-27,2026-01-02,4.61,22918,Prepaid,Express,2025-12-27 08:38:00,
L8831,W22,R01,C10,,Failed,Y,2025-12-27,,11.76,22640,Prepaid,Express,2025-12-27 09:16:00,
L8015,W15,R07,C12,657.31,Delivered,N,2025-12-27,2025-12-28,13.32,19982,Prepaid,Express,2025-12-27 09:35:00,
L9748,W07,R04,C08,730.65,Failed,N,2025-12-27,,4.73,7219,Credit,Standard,2025-12-27 09:50:00,
L9448,W15,R07,C02,611.71,Delivered,N,2025-12-27,2025-12-30,15.84,23403,Prepaid,Express,2025-12-27 10:00:00,
L8178,W08,R05,C01,518.73,Delayed,N,2025-12-27,2026-01-02,13.69,12201,COD,Standard,2025-12-27 10:02:00,
L8668,W24,R04,C13,425.52,Delivered,N,2025-12-27,2025-12-31,15.74,2626,Prepaid,Standard,2025-12-27 10:05:00,
L8159,W14,R08,C12,1481.77,Delivered,Y,2025-12-27,2025-12-27,14.86,23639,Credit,Standard,2025-12-27 10:16:00,
L9930,W11,R07,C07,615.81,Delayed,N,2025-12-27,2026-01-02,3.4,19351,Prepaid,Standard,2025-12-27 10:18:00,
L9527,W14,R08,C10,657.46,Delayed,N,2025-12-27,2026-01-01,12.65,23239,Prepaid,Standard,2025-12-27 10:22:00,
L8594,W39,R06,C02,560.31,Delivered,N,2025-12-27,2025-12-29,5.21,10586,COD,Standard,2025-12-27 10:28:00,
L7134,W33,R08,C12,1476.92,Delivered,N,2025-12-27,2025-12-30,19.34,10420,Prepaid,Standard,2025-12-27 11:09:00,
L9480,W31,R07,C07,782.23,Delivered,Y,2025-12-27,2025-12-31,12.09,500,Prepaid,Express,2025-12-27 11:30:00,
L7598,W22,R01,C15,,Delivered,N,2025-12-27,2025-12-28,0.2,23782,COD,Standard,2025-12-27 11:32:00,
L7510,W34,R04,C08,914.27,Delivered,Y,2025-12-27,2026-01-02,13.75,22214,Prepaid,Standard,2025-12-27 11:32:00,
L8404,W07,R04,C10,973.35,Delivered,N,2025-12-27,2025-12-29,7.85,500,COD,Standard,2025-12-27 12:38:00,
L7774,W18,R07,C13,380.08,Delivered,N,2025-12-27,2026-01-02,0.2,15871,Prepaid,Standard,2025-12-27 13:33:00,
L7132,W30,R04,C04,670.36,Delivered,N,2025-12-27,2025-12-28,1.39,20422,Prepaid,SameDay,2025-12-27 13:40:00,
L7287,W07,R04,C11,1444.0,Delayed,Y,2025-12-27,2026-01-08,14.03,13372,Credit,Express,2025-12-27 13:46:00,
L9216,W15,R07,C10,700.88,Delivered,Y,2025-12-27,2025-12-27,10.4,12961,Credit,Standard,2025-12-27 14:13:00,
L7159,W12,R04,C09,655.56,Delayed,Y,2025-12-27,2026-01-04,5.27,10274,Prepaid,Standard,2025-12-27 14:16:00,
L8562,W40,R03,C02,888.02,Delivered,Y,2025-12-27,2025-12-29,17.31,11109,COD,Standard,2025-12-27 14:21:00,
L9421,W38,R06,C10,1072.45,Delivered,Y,2025-12-27,2025-12-31,13.77,18508,Prepaid,Express,2025-12-27 14:47:00,
L8522,W06,R08,C04,494.49,Delivered,N,2025-12-27,2026-01-01,8.13,13726,Prepaid,Standard,2025-12-27 16:11:00,
L8486,W21,R07,C08,642.0,Delivered,N,2025-12-27,2025-12-29,8.5,26179,Credit,Express,2025-12-27 16:32:00,
L9608,W02,R04,C01,889.74,Delivered,N,2025-12-27,2025-12-30,14.95,24932,Prepaid,Express,2025-12-27 16:52:00,
L9800,W12,R04,C03,439.74,Delivered,N,2025-12-27,2025-12-30,16.62,32484,Credit,Standard,2025-12-27 16:59:00,
L7911,W30,R04,C13,577.05,Delivered,N,2025-12-27,2026-01-01,13.69,15053,COD,Express,2025-12-27 16:59:00,
L8771,W08,R05,C11,1262.76,Delivered,N,2025-12-27,2026-01-04,15.81,23976,Prepaid,Standard,2025-12-27 17:11:00,
L7328,W14,R08,C01,1238.91,Delivered,N,2025-12-27,2025-12-28,12.57,22364,Prepaid,Express,2025-12-27 17:47:00,
L8327,W07,R04,C04,762.75,Delayed,N,2025-12-27,2026-01-05,19.36,13760,COD,Standard,2025-12-27 18:15:00,
L8145,W13,R08,C03,684.44,Delayed,Y,2025-12-27,2026-01-03,19.22,13411,COD,Standard,2025-12-27 18:25:00,
L9816,W19,R04,C15,1485.76,Delivered,N,2025-12-27,2025-12-30,7.65,20871,Prepaid,Standard,2025-12-27 18:43:00,
L8635,W36,R06,C02,477.99,Delivered,N,2025-12-26,2025-12-26,19.4,5480,COD,Express,2025-12-27 18:51:00,
L8682,W22,R01,C02,635.66,Delivered,Y,2025-12-27,2025-12-28,13.15,12637,Prepaid,Express,2025-12-27 19:06:00,
L8875,W05,R05,C02,647.86,Delayed,N,2025-12-27,2026-01-04,23.24,20857,COD,Express,2025-12-27 19:24:00,
L9074,W17,R08,C12,1139.17,Delivered,N,2025-12-27,2025-12-28,9.81,17056,Credit,Express,2025-12-27 19:37:00,
L8074,W02,R04,C01,1169.23,Delayed,Y,2025-12-27,2025-12-29,18.91,500,Prepaid,Standard,2025-12-27 20:31:00,
L7793,W22,R01,C12,963.74,Delivered,N,2025-12-27,2025-12-27,11.74,7542,Prepaid,Standard,2025-12-27 20:54:00,
L8861,W36,R06,C05,1230.26,Delivered,N,2025-12-27,2025-12-30,12.64,16227,COD,Standard,2025-12-27 20:59:00,
L9070,W34,R04,C01,1557.69,Delivered,N,2025-12-27,2025-12-29,13.59,14615,Prepaid,Standard,2025-12-27 21:22:00,
L7074,W11,R07,C02,364.97,Delivered,N,2025-12-27,2025-12-28,7.72,19269,Prepaid,Standard,2025-12-27 21:34:00,
L8462,W03,R05,C10,819.4,Delivered,N,2025-12-27,2025-12-30,3.25,500,Credit,Standard,2025-12-27 21:36:00,
L7551,W03,R05,C05,1299.15,Delayed,N,2025-12-27,2026-01-01,10.64,15933,Prepaid,Express,2025-12-27 21:38:00,
L7691,W38,R06,C02,846.61,Delivered,N,2025-12-27,2025-12-30,8.92,31182,COD,Express,2025-12-27 22:06:00,
L7335,W32,R03,,,Delayed,N,2025-12-27,2026-01-01,6.85,18977,COD,SameDay,2025-12-27 22:10:00,
L8376,W19,R04,C07,508.35,Failed,N,2025-12-27,,14.68,20321,Prepaid,Standard,2025-12-27 22:38:00,
L9156,W36,R06,C14,720.71,Delayed,N,2025-12-27,2026-01-03,17.89,20889,COD,Express,2025-12-27 23:02:00,
L8141,W23,R03,C01,1306.66,Delivered,Y,2025-12-27,2025-12-28,11.31,1268,Prepaid,Standard,2025-12-27 23:07:00,
L8241,W17,R08,C08,768.04,Delivered,N,2025-12-27,2025-12-31,19.4,15171,Prepaid,Express,2025-12-27 23:09:00,
L9422,W30,R04,C03,475.98,Delivered,Y,2025-12-27,2026-01-02,10.23,15262,COD,Express,2025-12-27 23:23:00,
L7166,W32,R03,C08,,Delivered,N,2025-12-27,2025-12-31,1.57,8991,Prepaid,Express,2025-12-27 23:35:00,
L8883,W40,R03,C06,1312.45,Delayed,N,2025-12-28,2025-12-28,14.71,22072,Prepaid,Standard,2025-12-28 00:30:00,
L9075,W10,R03,C07,539.15,Delivered,N,2025-12-28,2026-01-05,3.21,11940,Prepaid,Standard,2025-12-28 00:35:00,
L7208,W27,R05,C09,617.16,Delivered,N,2025-12-28,2025-12-31,10.3,16209,COD,Standard,2025-12-28 00:44:00,
L9395,W09,R02,C07,447.75,Delivered,N,2025-12-28,2025-12-30,15.92,19339,COD,Standard,2025-12-28 00:54:00,
L8057,W29,R08,C09,602.62,Delivered,N,2025-12-28,2026-01-02,2.09,2080,Prepaid,Standard,2025-12-28 01:26:00,
L7837,W35,R01,C14,565.98,Delivered,N,2025-12-28,2026-01-01,9.0,16672,Credit,Standard,2025-12-28 01:36:00,
L8286,W32,R03,C10,452.77,Delayed,N,2025-12-28,2025-12-30,7.56,30087,Prepaid,Express,2025-12-28 02:20:00,
L9566,W09,R02,C12,1577.59,Delayed,Y,2025-12-28,2026-01-01,0.2,22435,Prepaid,Standard,2025-12-28 02:40:00,
L7613,W23,R03,C03,658.49,Delivered,Y,2025-12-28,2026-01-02,5.15,18800,Prepaid,Standard,2025-12-28 02:54:00,
L7034,W35,R01,C11,1167.12,Delivered,N,2025-12-28,2026-01-05,9.57,24604,COD,Standard,2025-12-28 03:13:00,
L7115,W22,R01,C06,955.8,Delayed,N,2025-12-28,2026-01-02,24.21,8022,COD,Standard,2025-12-28 03:15:00,
L9759,W35,R01,C02,,Delivered,N,2025-12-28,2026-01-02,6.38,14842,Credit,Standard,2025-12-28 03:27:00,
L8032,W09,R02,C01,1173.91,Delayed,N,2025-12-28,2026-01-01,5.88,21484,Prepaid,Standard,2025-12-28 03:34:00,
L7191,W21,R07,C01,916.71,Delivered,Y,2025-12-28,2025-12-30,15.79,12791,Prepaid,Express,2025-12-28 03:47:00,
L7347,W26,R04,C10,595.61,Delayed,N,2025-12-28,2026-01-05,13.62,25906,COD,Express,2025-12-28 04:07:00,
L7222,W03,R05,C07,432.61,Delivered,N,2025-12-28,2026-01-05,14.79,1997,COD,Standard,2025-12-28 04:08:00,
L8303,W29,R08,C01,1320.05,Delivered,N,2025-12-28,2025-12-29,17.4,20523,Prepaid,Standard,2025-12-28 04:24:00,
L9879,W25,R04,C12,1180.14,Delivered,N,2025-12-28,2025-12-31,12.88,30714,COD,Express,2025-12-28 04:34:00,
L7851,W37,R08,C02,551.01,Delayed,N,2025-12-28,2026-01-03,18.35,21294,Prepaid,Express,2025-12-28 04:36:00,
L9971,W38,R06,C10,794.98,Delivered,Y,2025-12-28,2025-12-31,13.2,12361,Prepaid,Standard,2025-12-28 05:24:00,
L9548,W05,R05,C07,617.94,Delayed,N,2025-12-28,2026-01-07,4.79,16409,Prepaid,SameDay,2025-12-28 05:42:00,
L7299,W08,R05,C01,2106.39,Delivered,N,2025-12-28,2025-12-28,20.76,500,Prepaid,Standard,2025-12-28 05:50:00,
L7356,W09,R02,C05,1539.03,Delivered,N,2025-12-28,2025-12-29,7.63,6883,Prepaid,Express,2025-12-28 05:53:00,
L8198,W20,R04,C03,591.03,Delivered,N,2025-12-28,2026-01-03,17.28,19067,Prepaid,Standard,2025-12-28 05:59:00,
L7873,W08,R05,C06,1510.79,Delivered,Y,2025-12-28,2026-01-01,13.98,16930,Prepaid,Standard,2025-12-28 06:13:00,
L9403,W21,R07,C02,749.91,Delivered,Y,2025-12-28,2025-12-30,8.77,20512,Prepaid,Standard,2025-12-28 06:16:00,
L7485,W30,R04,C05,1111.69,Delivered,N,2025-12-28,2025-12-29,15.27,5770,Prepaid,Standard,2025-12-28 06:20:00,
L9657,W40,R03,C12,1267.94,Delayed,N,2025-12-28,2025-12-30,3.59,24064,Prepaid,Standard,2025-12-28 06:29:00,
L9731,W07,R04,C12,897.42,Delivered,N,2025-12-28,2025-12-28,17.4,12512,COD,Standard,2025-12-28 06:30:00,
L9301,W24,R04,C06,1206.87,Delivered,N,2025-12-28,2025-12-31,19.67,12275,COD,Express,2025-12-28 06:44:00,
L7924,W40,R03,C04,342.27,Delivered,N,2025-12-28,2025-12-31,20.96,17067,Prepaid,Express,2025-12-28 06:54:00,
L7940,W27,R05,C10,848.83,Delivered,Y,2025-12-28,2025-12-31,15.13,31882,COD,Standard,2025-12-28 06:59:00,
L9865,W13,R08,C08,,Delayed,N,2025-12-28,2026-01-04,13.12,22052,Prepaid,Express,2025-12-28 07:03:00,
L7610,W39,R06,C10,438.3,Failed,N,2025-12-28,,4.43,21158,Prepaid,Standard,2025-12-28 07:23:00,
L8449,W27,R05,C10,432.37,Delivered,N,2025-12-28,2025-12-31,9.7,15166,COD,Standard,2025-12-28 08:01:00,
